[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density,control_spn_median,relative_spn_median,control_spn_mean,rel_spn_mean
1584,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.694581281,0,0,0,0,0.6,643315,194.5,-1,221.2818357,-1
1585,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,38,0.60385439,403.5789474,397.5,1,10.39357668,0.6,624122,194.5,1.043701799,221.2818357,0.823823207
1586,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.758536585,0,0,0,0,0.6,883359,194.5,-1,221.2818357,-1
1587,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.692946058,0,0,0,0,0.6,764395,194.5,-1,221.2818357,-1
1588,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.692460317,0,0,0,0,0.6,811624,194.5,-1,221.2818357,-1
1589,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.702179177,0,0,0,0,0.6,639150,194.5,-1,221.2818357,-1
1590,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,255,0.092511013,69.08627451,47,1,74.07228701,0.6,123239,194.5,-0.758354756,221.2818357,-0.687790576
1591,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,148,0.38372093,301.1756757,288,1,31.9219172,0.6,404039,194.5,0.480719794,221.2818357,0.36105015
1592,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.713043478,0,0,0,0,0.6,576305,194.5,-1,221.2818357,-1
1593,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,142,0.468164794,360.528169,362,1,20.62009006,0.6,427973,194.5,0.861182519,221.2818357,0.629271412
1594,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.738498789,0,0,0,0,0.6,734596,194.5,-1,221.2818357,-1
1595,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,136,0.482200647,343.3823529,339.5,1,19.04966675,0.6,475242,194.5,0.745501285,221.2818357,0.551787348
1596,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,157,0.380228137,334.6751592,333,1,24.90567417,0.6,447426,194.5,0.712082262,221.2818357,0.512438462
1597,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,11,0.673629243,449.3636364,459,1,2.527695731,0.6,619394,194.5,1.359897172,221.2818357,1.030729883
1598,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,20,0.657957245,452.4,471.5,1,5.68835218,0.6,608716,194.5,1.424164524,221.2818357,1.044451586
1599,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,0,0.75,0,0,0,0,0.6,786670,194.5,-1,221.2818357,-1
1600,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,140,0.355212355,307.8071429,291,1,26.43923557,0.6,389607,194.5,0.496143959,221.2818357,0.391018571
1601,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.405,0,90,0,0.740740741,0,0,0,0,0.6,791031,194.5,-1,221.2818357,-1
1602,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.405,0,90,209,0.023529412,16.66666667,6,0.339712919,46.69684211,0.6,35252,194.5,-0.969151671,221.2818357,-0.924681271
1603,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.405,0,90,27,0.657446809,451.5185185,465,1,4.872850716,0.6,598714,194.5,1.390745501,221.2818357,1.040468062
1604,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.6,0,0.1,0,0,0,0.405,0,90,72,0.567088608,385.2916667,384.5,1,16.49296993,0.6,530568,194.5,0.976863753,221.2818357,0.741180723
